date,forecast_hour,dry_mass_Eg,water_mass_kg,total_energy_J,pe_cumulative_kg,hydrostatic_rmse,geostrophic_rmse,sp_method
2020-12-20T00:00:00,162.0,5.114705441309328,1.2108576885571584e+16,1.334798330723091e+24,,251.19272066428343,5.437803812123529,ref_sp
2020-12-20T00:00:00,168.0,5.114782956879085,1.2096569230753792e+16,1.3346680505930703e+24,,256.50450687620054,5.374059916619563,ref_sp
2020-12-20T00:00:00,174.0,5.1147164364256055,1.208395491180544e+16,1.3345605406627657e+24,,262.0324127041879,5.283847732551089,ref_sp
2020-12-20T00:00:00,180.0,5.11484013148373,1.207906938650624e+16,1.3346937030965478e+24,,260.3290499206147,5.336835795564202,ref_sp
2020-12-20T00:00:00,186.0,5.114744473972113,1.207043113353216e+16,1.3347422699149294e+24,,258.4422964332219,5.527733919200245,ref_sp
2020-12-20T00:00:00,192.0,5.1147813076116435,1.205955412885504e+16,1.334627554225221e+24,,261.1858728048384,5.435178613906654,ref_sp
2020-12-20T00:00:00,198.0,5.114697744727933,1.2064427842994176e+16,1.3345357528504167e+24,,263.60257001350146,5.4481084119630445,ref_sp
2020-12-20T00:00:00,204.0,5.114772511518622,1.207974584385536e+16,1.334655800802084e+24,,259.7567200093628,5.476873720378827,ref_sp
2020-12-20T00:00:00,210.0,5.114763165669785,1.2083398713540608e+16,1.3347444316427505e+24,,256.6192119167964,5.651104821561453,ref_sp
2020-12-20T00:00:00,216.0,5.114781857367458,1.2077348178362368e+16,1.3346204925810053e+24,,256.9433721042496,5.535608553139618,ref_sp
2020-12-20T00:00:00,222.0,5.1147186354488605,1.2091098516160512e+16,1.3345206207556687e+24,,257.6030315491203,5.517600252106559,ref_sp
2020-12-20T00:00:00,228.0,5.11480769589071,1.2110604110135296e+16,1.3346184749683722e+24,,255.86208131851456,5.630391351229909,ref_sp
2020-12-20T00:00:00,234.0,5.114773611030249,1.2121016184602624e+16,1.3346811650751852e+24,,253.9739748459064,5.904754017675866,ref_sp
2020-12-20T00:00:00,240.0,5.114753819820949,1.2134301592190976e+16,1.3345579465893804e+24,,255.73780500114762,6.077618474703051,ref_sp
2020-12-21T00:00:00,12.0,5.114819240762802,1.2169613739556864e+16,1.3355954318283385e+24,,274.10167573409785,4.8425533273536745,ref_sp
2020-12-21T00:00:00,18.0,5.114803297844199,1.215037121232896e+16,1.3356264165937748e+24,,268.063279417043,4.962573845842168,ref_sp
2020-12-21T00:00:00,24.0,5.11483023587908,1.2118302839013376e+16,1.3354387786189e+24,,266.1284168598526,5.121494460872603,ref_sp
2020-12-21T00:00:00,30.0,5.114759317379089,1.2109521778376704e+16,1.3353084984888794e+24,,263.4262074611278,5.070171253582421,ref_sp
2020-12-21T00:00:00,36.0,5.114772511518622,1.2113220818960384e+16,1.3353459684377792e+24,,261.641918744168,5.116747771659635,ref_sp
2020-12-21T00:00:00,42.0,5.114757118355833,1.2100102915096576e+16,1.3353491389719168e+24,,258.03212614155683,5.222210476515666,ref_sp
2020-12-21T00:00:00,48.0,5.1147747105418775,1.2079431237500928e+16,1.3351640950704274e+24,,257.13605555637787,5.193660796093151,ref_sp
